Date,Open,High,Low,Close,Adj Close,Volume
20/2/2017,7.76041,7.7623,7.76004,7.76042,7.76042,0
21/2/2017,7.7607,7.7614,7.76009,7.7607,7.7607,0
22/2/2017,7.76025,7.76173,7.75932,7.76025,7.76025,0
23/2/2017,7.75986,7.76106,7.75791,7.75982,7.75982,0
24/2/2017,7.75877,7.7618,7.75865,7.75877,7.75877,0
27/2/2017,7.76008,7.76145,7.7597,7.76006,7.76006,0
28/2/2017,7.76056,7.7624,7.7598,7.76122,7.76122,0
1/3/2017,7.76154,7.76341,7.76134,7.762,7.762,0
2/3/2017,7.76276,7.76345,7.76186,7.76223,7.76223,0
3/3/2017,7.7616,7.7647,7.7615,7.7616,7.7616,0
6/3/2017,7.76243,7.7644,7.76243,7.76247,7.76247,0
7/3/2017,7.76353,7.76554,7.76302,7.76415,7.76415,0
8/3/2017,7.76368,7.7673,7.76365,7.7643,7.7643,0
9/3/2017,7.76565,7.7679,7.76506,7.7663,7.7663,0
10/3/2017,7.76396,7.76638,7.76341,7.7646,7.7646,0
13/3/2017,7.76454,7.7658,7.76327,7.76454,7.76454,0
14/3/2017,7.76479,7.7705,7.76429,7.76485,7.76485,0
15/3/2017,7.7673,7.7697,7.76717,7.76715,7.76715,0
16/3/2017,7.7657,7.76685,7.76104,7.76514,7.76514,0
17/3/2017,7.76278,7.7649,7.75944,7.76335,7.76335,0
20/3/2017,7.76154,7.7667,7.76154,7.76155,7.76155,0
21/3/2017,7.7649,7.7666,7.7637,7.76505,7.76505,0
22/3/2017,7.765,7.76798,7.765,7.76555,7.76555,0
23/3/2017,7.76522,7.768,7.76522,7.76565,7.76565,0
24/3/2017,7.76709,7.76794,7.76573,7.7675,7.7675,0
27/3/2017,7.76591,7.7688,7.76581,7.76591,7.76591,0
28/3/2017,7.76659,7.7683,7.76644,7.7672,7.7672,0
29/3/2017,7.76772,7.76949,7.7666,7.76772,7.76772,0
30/3/2017,7.7688,7.7723,7.76787,7.7689,7.7689,0
31/3/2017,7.7706,7.77172,7.76822,7.77007,7.77007,0
3/4/2017,7.7701,7.7722,7.76984,7.7701,7.7701,0
4/4/2017,7.77083,7.77158,7.7693,7.7712,7.7712,0
5/4/2017,7.7707,7.7713,7.76801,7.77013,7.77013,0
6/4/2017,7.76866,7.77041,7.76805,7.76861,7.76861,0
7/4/2017,7.7696,7.7706,7.7683,7.7696,7.7696,0
10/4/2017,7.76829,7.77152,7.76799,7.76829,7.76829,0
11/4/2017,7.7698,7.77202,7.76935,7.7699,7.7699,0
12/4/2017,7.77012,7.7719,7.76964,7.77012,7.77012,0
13/4/2017,7.7709,7.7754,7.77024,7.77026,7.77026,0
14/4/2017,7.77297,7.7745,7.77174,7.77298,7.77298,0
17/4/2017,7.77275,7.7742,7.77149,7.77275,7.77275,0
18/4/2017,7.772,7.7758,7.77143,7.77151,7.77151,0
19/4/2017,7.77319,7.7759,7.7725,7.7738,7.7738,0
20/4/2017,7.774,7.776,7.77345,7.77345,7.77345,0
21/4/2017,7.77405,7.7766,7.77405,7.7746,7.7746,0
24/4/2017,7.7756,7.7796,7.77494,7.77497,7.77497,0
25/4/2017,7.77792,7.78468,7.77792,7.77855,7.77855,0
26/4/2017,7.7806,7.7826,7.7788,7.7807,7.7807,0
27/4/2017,7.7802,7.7824,7.77932,7.77999,7.77999,0
28/4/2017,7.7805,7.7814,7.77585,7.78009,7.78009,0
1/5/2017,7.77731,7.779,7.7764,7.77684,7.77684,0
2/5/2017,7.77782,7.7819,7.7767,7.7785,7.7785,0
3/5/2017,7.78046,7.7816,7.77982,7.78048,7.78048,0
4/5/2017,7.78035,7.7826,7.78022,7.7809,7.7809,0
5/5/2017,7.78203,7.7845,7.78199,7.78262,7.78262,0
8/5/2017,7.78365,7.78482,7.78264,7.78296,7.78296,0
9/5/2017,7.7845,7.78471,7.78285,7.7844,7.7844,0
10/5/2017,7.78346,7.78696,7.78331,7.7839,7.7839,0
11/5/2017,7.78605,7.7914,7.78546,7.7861,7.7861,0
12/5/2017,7.78876,7.7941,7.78876,7.78921,7.78921,0
15/5/2017,7.79293,7.7944,7.7845,7.79293,7.79293,0
16/5/2017,7.78651,7.7898,7.78295,7.7865,7.7865,0
17/5/2017,7.7871,7.7893,7.7859,7.7872,7.7872,0
18/5/2017,7.78493,7.78614,7.78132,7.7856,7.7856,0
19/5/2017,7.78278,7.78393,7.77991,7.78313,7.78313,0
22/5/2017,7.78274,7.78746,7.7822,7.7822,7.7822,0
23/5/2017,7.78515,7.78811,7.78461,7.78466,7.78466,0
24/5/2017,7.7877,7.78976,7.78687,7.78708,7.78708,0
25/5/2017,7.78837,7.7919,7.78644,7.78778,7.78778,0
26/5/2017,7.7911,7.7948,7.79057,7.79049,7.79049,0
29/5/2017,7.7923,7.7947,7.79165,7.79165,7.79165,0
30/5/2017,7.79369,7.79433,7.79196,7.7941,7.7941,0
31/5/2017,7.7929,7.79365,7.78572,7.79212,7.79212,0
1/6/2017,7.79077,7.7926,7.787,7.7913,7.7913,0
2/6/2017,7.79085,7.7935,7.78996,7.79085,7.79085,0
5/6/2017,7.78929,7.7925,7.78888,7.78978,7.78978,0
6/6/2017,7.79179,7.7945,7.79113,7.7923,7.7923,0
7/6/2017,7.7934,7.7948,7.79252,7.7933,7.7933,0
8/6/2017,7.79333,7.7975,7.79324,7.794,7.794,0
9/6/2017,7.79651,7.79788,7.79364,7.7965,7.7965,0
12/6/2017,7.79606,7.8002,7.79521,7.79607,7.79607,0
13/6/2017,7.79907,7.79938,7.79692,7.799,7.799,0
14/6/2017,7.79702,7.8007,7.79695,7.7975,7.7975,0
15/6/2017,7.7985,7.80247,7.79727,7.7985,7.7985,0
16/6/2017,7.8015,7.80274,7.79886,7.80145,7.80145,0
19/6/2017,7.7999,7.80034,7.7964,7.8001,7.8001,0
20/6/2017,7.79876,7.8012,7.79744,7.7988,7.7988,0
21/6/2017,7.7993,7.80102,7.79866,7.79934,7.79934,0
22/6/2017,7.79989,7.8006,7.79807,7.7998,7.7998,0
23/6/2017,7.79827,7.79999,7.79732,7.7988,7.7988,0
26/6/2017,7.79868,7.79996,7.79717,7.7992,7.7992,0
27/6/2017,7.7989,7.8007,7.79832,7.7991,7.7991,0
28/6/2017,7.7996,7.80414,7.79952,7.8002,7.8002,0
29/6/2017,7.80351,7.8076,7.80239,7.8035,7.8035,0
30/6/2017,7.80416,7.80666,7.80332,7.80416,7.80416,0
3/7/2017,7.80657,7.81095,7.80582,7.8073,7.8073,0
4/7/2017,7.8106,7.8127,7.8056,7.80994,7.80994,0
5/7/2017,7.8082,7.8082,7.80225,7.80751,7.80751,0
6/7/2017,7.80669,7.8121,7.8056,7.80642,7.80642,0
7/7/2017,7.81,7.8121,7.80906,7.80941,7.80941,0
10/7/2017,7.81096,7.8141,7.81045,7.81095,7.81095,0
11/7/2017,null,null,null,null,null,null
12/7/2017,7.81165,7.81237,7.80982,7.81163,7.81163,0
13/7/2017,7.80998,7.81111,7.80737,7.8101,7.8101,0
14/7/2017,7.8083,7.81063,7.8062,7.8084,7.8084,0
17/7/2017,7.8041,7.80567,7.8012,7.80412,7.80412,0
18/7/2017,7.80322,7.80525,7.80129,7.8032,7.8032,0
19/7/2017,7.80454,7.8089,7.8038,7.80454,7.80454,0
20/7/2017,7.80761,7.81138,7.8055,7.80762,7.80762,0
21/7/2017,7.80987,7.81,7.80679,7.80955,7.80955,0
24/7/2017,7.8087,7.80872,7.80495,7.8084,7.8084,0
25/7/2017,7.80619,7.80823,7.80596,7.80618,7.80618,0
26/7/2017,7.8085,7.8121,7.8079,7.80794,7.80794,0
27/7/2017,7.80855,7.8099,7.80709,7.80854,7.80854,0
28/7/2017,7.80833,7.81111,7.80802,7.80833,7.80833,0
31/7/2017,7.80842,7.8112,7.80753,7.8089,7.8089,0
1/8/2017,7.80977,7.8129,7.80906,7.80981,7.80981,0
2/8/2017,7.81254,7.8172,7.81243,7.813,7.813,0
3/8/2017,7.81627,7.81935,7.81535,7.81581,7.81581,0
4/8/2017,7.81659,7.81916,7.8158,7.8172,7.8172,0
7/8/2017,7.81786,7.8232,7.81777,7.81796,7.81796,0
8/8/2017,7.82084,7.8241,7.82,7.821,7.821,0
9/8/2017,7.82328,7.82741,7.81239,7.8237,7.8237,0
10/8/2017,7.81425,7.81741,7.8136,7.81432,7.81432,0
11/8/2017,7.81717,7.81982,7.81625,7.81707,7.81707,0
14/8/2017,7.8185,7.8217,7.8184,7.81855,7.81855,0
15/8/2017,7.821,7.82395,7.82026,7.8205,7.8205,0
16/8/2017,7.82253,7.82423,7.82037,7.82255,7.82255,0
17/8/2017,7.8212,7.82382,7.81988,7.82067,7.82067,0
18/8/2017,7.8234,7.8243,7.82131,7.823,7.823,0
21/8/2017,7.82274,7.82525,7.82177,7.82274,7.82274,0
22/8/2017,7.82308,7.82672,7.82308,7.82309,7.82309,0
23/8/2017,7.82551,7.8268,7.82458,7.8261,7.8261,0
24/8/2017,7.82498,7.826,7.8231,7.82441,7.82441,0
25/8/2017,7.82351,7.82591,7.82063,7.82301,7.82301,0
28/8/2017,7.8206,7.82448,7.82,7.8207,7.8207,0
29/8/2017,7.8233,7.82465,7.82262,7.82328,7.82328,0
30/8/2017,7.82368,7.82645,7.82365,7.82368,7.82368,0
31/8/2017,7.82406,7.82666,7.82318,7.8247,7.8247,0
1/9/2017,7.82456,7.8259,7.8232,7.825,7.825,0
4/9/2017,7.82409,7.8255,7.82343,7.82411,7.82411,0
5/9/2017,7.82444,7.8257,7.82353,7.825,7.825,0
6/9/2017,7.82497,7.8256,7.82343,7.82497,7.82497,0
7/9/2017,7.82438,7.8259,7.81085,7.82447,7.82447,0
8/9/2017,7.8119,7.8129,7.79375,7.8125,7.8125,0
11/9/2017,7.81117,7.816,7.81021,7.81178,7.81178,0
12/9/2017,7.8126,7.81508,7.80995,7.81204,7.81204,0
13/9/2017,7.81234,7.8131,7.80992,7.81234,7.81234,0
14/9/2017,7.81102,7.8129,7.8104,7.8115,7.8115,0
15/9/2017,7.81205,7.818,7.81055,7.8134,7.8134,0
18/9/2017,7.8178,7.8182,7.81468,7.81724,7.81724,0
19/9/2017,7.81622,7.8169,7.79574,7.8161,7.8161,0
20/9/2017,7.80392,7.80874,7.7964,7.80384,7.80384,0
21/9/2017,7.8002,7.8071,7.79957,7.8005,7.8005,0
22/9/2017,7.80394,7.8097,7.80394,7.80391,7.80391,0
25/9/2017,7.809,7.8147,7.80781,7.80869,7.80869,0
26/9/2017,7.8132,7.8148,7.8098,7.81315,7.81315,0
27/9/2017,7.81166,7.8137,7.80417,7.81166,7.81166,0
28/9/2017,7.80909,7.81232,7.806,7.80858,7.80858,0
29/9/2017,7.80909,7.8119,7.8087,7.8107,7.8107,0
2/10/2017,7.80909,7.8123,7.8084,7.80909,7.80909,0
3/10/2017,7.80909,7.813,7.80909,7.8103,7.8103,0
4/10/2017,7.81112,7.8114,7.80536,7.81108,7.81108,0
5/10/2017,7.8067,7.8095,7.8063,7.80678,7.80678,0
6/10/2017,7.8087,7.8096,7.8041,7.8088,7.8088,0
9/10/2017,7.805,7.80625,7.8025,7.8049,7.8049,0
10/10/2017,7.80515,7.8053,7.8025,7.80518,7.80518,0
11/10/2017,7.80359,7.8059,7.8023,7.804,7.804,0
12/10/2017,7.8053,7.8088,7.8038,7.80523,7.80523,0
13/10/2017,7.8075,7.8085,7.80634,7.80758,7.80758,0
16/10/2017,7.80627,7.8102,7.8054,7.8064,7.8064,0
17/10/2017,7.80799,7.8095,7.80599,7.808,7.808,0
18/10/2017,7.8081,7.8085,7.8066,7.8079,7.8079,0
19/10/2017,7.8078,7.8087,7.79818,7.8077,7.8077,0
20/10/2017,7.80037,7.80423,7.8001,7.80039,7.80039,0
23/10/2017,7.8018,7.80403,7.801,7.8017,7.8017,0
24/10/2017,7.8009,7.8057,7.7984,7.80053,7.80053,0
25/10/2017,7.8037,7.80559,7.80014,7.80385,7.80385,0
26/10/2017,7.80243,7.8037,7.80073,7.8033,7.8033,0
27/10/2017,7.80107,7.8047,7.80107,7.80123,7.80123,0
30/10/2017,7.803,7.8041,7.7987,7.8029,7.8029,0
31/10/2017,7.7992,7.8023,7.7984,7.7993,7.7993,0
1/11/2017,7.8008,7.8034,7.8003,7.80075,7.80075,0
2/11/2017,7.801,7.8028,7.79978,7.801,7.801,0
3/11/2017,7.8022,7.8047,7.80125,7.8024,7.8024,0
6/11/2017,7.8019,7.8033,7.8014,7.80185,7.80185,0
7/11/2017,7.8012,7.8044,7.8011,7.8013,7.8013,0
8/11/2017,7.8036,7.8045,7.7919,7.8036,7.8036,0
9/11/2017,7.7969,7.7997,7.7949,7.79683,7.79683,0
10/11/2017,7.79826,7.80282,7.7976,7.79826,7.79826,0
13/11/2017,7.8025,7.80304,7.7983,7.8023,7.8023,0
14/11/2017,7.80113,7.8039,7.8001,7.8011,7.8011,0
15/11/2017,7.80304,7.8075,7.8024,7.8032,7.8032,0
16/11/2017,null,null,null,null,null,null
17/11/2017,7.80954,7.8128,7.8079,7.8096,7.8096,0
20/11/2017,7.8117,7.8131,7.8103,7.8117,7.8117,0
21/11/2017,7.81104,7.8136,7.8101,7.81108,7.81108,0
22/11/2017,7.81097,7.8132,7.8097,7.8111,7.8111,0
23/11/2017,7.8107,7.8113,7.8077,7.8106,7.8106,0
24/11/2017,7.81057,7.8111,7.80503,7.81067,7.81067,0
27/11/2017,7.8077,7.80826,7.7987,7.80793,7.80793,0
28/11/2017,7.80027,7.8049,7.79977,7.80028,7.80028,0
29/11/2017,7.8032,7.80881,7.8022,7.8032,7.8032,0
30/11/2017,7.8083,7.8106,7.8061,7.8084,7.8084,0
1/12/2017,7.80973,7.8124,7.8091,7.80971,7.80971,0
4/12/2017,7.8115,7.8178,7.8114,7.8113,7.8113,0
5/12/2017,7.8167,7.8177,7.8119,7.8167,7.8167,0
6/12/2017,7.8137,7.8158,7.81146,7.8137,7.8137,0
7/12/2017,7.8116,7.8134,7.80598,7.8115,7.8115,0
8/12/2017,7.80739,7.8094,7.8046,7.80675,7.80675,0
11/12/2017,7.8072,7.81105,7.80587,7.8072,7.8072,0
12/12/2017,7.80666,7.8086,7.8058,7.8068,7.8068,0
13/12/2017,7.8062,7.8076,7.8048,7.80617,7.80617,0
14/12/2017,7.8045,7.813,7.8039,7.8045,7.8045,0
15/12/2017,7.8089,7.8138,7.80886,7.8087,7.8087,0
18/12/2017,7.8114,7.8174,7.8112,7.8115,7.8115,0
19/12/2017,7.81526,7.82091,7.81526,7.8153,7.8153,0
20/12/2017,7.819,7.8248,7.81744,7.81898,7.81898,0
21/12/2017,7.82164,7.82889,7.8176,7.82174,7.82174,0
22/12/2017,7.81869,7.82236,7.8129,7.8189,7.8189,0
25/12/2017,7.8169,7.8219,7.8104,7.8168,7.8168,0
26/12/2017,7.8144,7.8163,7.8098,7.8143,7.8143,0
27/12/2017,7.8105,7.8155,7.8102,7.8107,7.8107,0
28/12/2017,7.8115,7.8172,7.8115,7.8114,7.8114,0
29/12/2017,7.8167,7.82051,7.81232,7.8168,7.8168,0
1/1/2018,7.8136,7.8138,7.8126,7.8136,7.8136,0
2/1/2018,7.81353,7.81924,7.8134,7.8136,7.8136,0
3/1/2018,7.8163,7.8178,7.815,7.8163,7.8163,0
4/1/2018,7.817,7.8188,7.8167,7.8169,7.8169,0
5/1/2018,7.8175,7.8212,7.81729,7.8176,7.8176,0
8/1/2018,7.8193,7.8228,7.81862,7.81931,7.81931,0
9/1/2018,7.8209,7.8234,7.8193,7.8215,7.8215,0
10/1/2018,7.82088,7.82471,7.8198,7.8217,7.8217,0
11/1/2018,7.8221,7.8252,7.8214,7.8221,7.8221,0
12/1/2018,7.8234,7.8248,7.8223,7.8235,7.8235,0
15/1/2018,7.8222,7.82491,7.8221,7.82216,7.82216,0
16/1/2018,7.8235,7.8249,7.8212,7.82365,7.82365,0
17/1/2018,7.8235,7.8249,7.81601,7.8235,7.8235,0
18/1/2018,7.81757,7.82164,7.81497,7.81765,7.81765,0
19/1/2018,7.8175,7.82075,7.81659,7.8174,7.8174,0
22/1/2018,7.8163,7.8208,7.8161,7.81639,7.81639,0
23/1/2018,7.8182,7.81985,7.8164,7.81825,7.81825,0
24/1/2018,7.8185,7.81925,7.8164,7.81853,7.81853,0
25/1/2018,7.8176,7.8186,7.81589,7.8176,7.8176,0
26/1/2018,7.8173,7.8193,7.8169,7.8175,7.8175,0
29/1/2018,7.8176,7.8195,7.81697,7.81734,7.81734,0
30/1/2018,7.8175,7.8198,7.8172,7.8175,7.8175,0
31/1/2018,7.8204,7.82161,7.8189,7.82057,7.82057,0
1/2/2018,7.8212,7.8219,7.8196,7.8212,7.8212,0
2/2/2018,7.8196,7.8214,7.8185,7.8198,7.8198,0
5/2/2018,7.8207,7.8229,7.8195,7.8208,7.8208,0
6/2/2018,7.82,7.8213,7.8177,7.8195,7.8195,0
7/2/2018,7.8184,7.8197,7.8179,7.81831,7.81831,0
8/2/2018,7.8178,7.8203,7.8169,7.818,7.818,0
9/2/2018,7.8197,7.8208,7.8182,7.8198,7.8198,0
12/2/2018,7.81816,7.8213,7.818,7.81779,7.81779,0
13/2/2018,7.8195,7.8234,7.8188,7.8194,7.8194,0
14/2/2018,7.8212,7.82255,7.8205,7.8211,7.8211,0
15/2/2018,7.822,7.82303,7.8197,7.8218,7.8218,0
16/2/2018,7.82,7.8223,7.8196,7.82,7.82,0
19/2/2018,7.8214,7.8231,7.8213,7.8216,7.8216,0
20/2/2018,7.82142,7.8241,7.8209,7.8218,7.8218,0
21/2/2018,7.82404,7.8256,7.8238,7.824,7.824,0
22/2/2018,7.8251,7.827,7.8238,7.8252,7.8252,0
23/2/2018,7.8241,7.8243,7.8216,7.8244,7.8244,0
26/2/2018,7.82312,7.8248,7.82276,7.82312,7.82312,0
27/2/2018,7.8229,7.82749,7.8228,7.82296,7.82296,0
28/2/2018,7.8275,7.8297,7.82481,7.8275,7.8275,0
1/3/2018,7.8259,7.8281,7.82577,7.82581,7.82581,0
2/3/2018,7.82707,7.831,7.8269,7.827,7.827,0
5/3/2018,7.83106,7.8331,7.8306,7.8311,7.8311,0
6/3/2018,7.8318,7.83355,7.831,7.8322,7.8322,0
7/3/2018,7.83302,7.8363,7.8323,7.8339,7.8339,0
8/3/2018,7.83436,7.84348,7.8329,7.8343,7.8343,0
9/3/2018,7.83996,7.84379,7.8361,7.8397,7.8397,0
12/3/2018,7.8366,7.8406,7.8366,7.8368,7.8368,0
13/3/2018,7.8396,7.8408,7.83837,7.8396,7.8396,0
14/3/2018,7.8396,7.8424,7.8393,7.8394,7.8394,0
15/3/2018,7.84,7.8424,7.83991,7.8402,7.8402,0
16/3/2018,7.84151,7.8438,7.8414,7.8417,7.8417,0
19/3/2018,7.8431,7.84448,7.84193,7.8432,7.8432,0
20/3/2018,7.84266,7.8447,7.842,7.8427,7.8427,0
21/3/2018,7.8446,7.8465,7.8441,7.8448,7.8448,0
22/3/2018,7.8448,7.8481,7.8445,7.8447,7.8447,0
23/3/2018,7.848,7.8493,7.8456,7.8482,7.8482,0
26/3/2018,7.84605,7.8496,7.84538,7.8459,7.8459,0
27/3/2018,7.8464,7.8477,7.8461,7.8464,7.8464,0
28/3/2018,7.8466,7.848,7.8453,7.8465,7.8465,0
29/3/2018,7.84658,7.8489,7.8462,7.8465,7.8465,0
30/3/2018,7.8478,7.8492,7.84737,7.8484,7.8484,0
2/4/2018,7.8486,7.8505,7.84771,7.8487,7.8487,0
3/4/2018,7.8482,7.8497,7.8479,7.84838,7.84838,0
4/4/2018,7.8485,7.8495,7.848,7.8485,7.8485,0
5/4/2018,7.8493,7.8504,7.8483,7.8507,7.8507,0
6/4/2018,7.8489,7.8502,7.8477,7.8488,7.8488,0
9/4/2018,7.84817,7.8508,7.8481,7.84816,7.84816,0
10/4/2018,7.8489,7.85,7.8485,7.849,7.849,0
11/4/2018,7.84927,7.8514,7.8491,7.8492,7.8492,0
12/4/2018,7.8493,7.8505,7.849,7.8498,7.8498,0
13/4/2018,7.8496,7.8536,7.8494,7.84956,7.84956,0
16/4/2018,7.8498,7.8522,7.8495,7.8497,7.8497,0
17/4/2018,7.8498,7.8512,7.8488,7.8497,7.8497,0
18/4/2018,7.8497,7.852,7.849,7.8497,7.8497,0
19/4/2018,7.8492,7.8501,7.8441,7.8491,7.8491,0
20/4/2018,7.848,7.8487,7.8441,7.8479,7.8479,0
23/4/2018,7.8443,7.8455,7.8412,7.84436,7.84436,0
24/4/2018,7.8426,7.8472,7.8417,7.8426,7.8426,0
25/4/2018,7.847,7.84864,7.8464,7.8478,7.8478,0
26/4/2018,7.84704,7.8491,7.8453,7.84713,7.84713,0
27/4/2018,7.8461,7.8487,7.846,7.84603,7.84603,0
30/4/2018,7.8481,7.85,7.8474,7.848,7.848,0
1/5/2018,7.8482,7.8508,7.84798,7.8483,7.8483,0
2/5/2018,7.849,7.8514,7.8487,7.8491,7.8491,0
3/5/2018,7.8494,7.8503,7.84806,7.8494,7.8494,0
4/5/2018,7.8491,7.8514,7.8483,7.84923,7.84923,0
7/5/2018,7.8493,7.8532,7.8487,7.8491,7.8491,0
8/5/2018,7.8498,7.8504,7.8491,7.8504,7.8504,0
9/5/2018,7.84943,7.851,7.8493,7.8507,7.8507,0
10/5/2018,7.8492,7.852,7.8487,7.8494,7.8494,0
11/5/2018,7.8494,7.8515,7.8487,7.8495,7.8495,0
14/5/2018,7.8495,7.8506,7.8488,7.8495,7.8495,0
15/5/2018,7.8496,7.8525,7.8489,7.8496,7.8496,0
16/5/2018,7.8498,7.8508,7.8489,7.8497,7.8497,0
17/5/2018,7.84942,7.8522,7.8488,7.8495,7.8495,0
18/5/2018,7.8498,7.8514,7.8488,7.8505,7.8505,0
21/5/2018,7.8496,7.8528,7.8487,7.8497,7.8497,0
22/5/2018,7.8476,7.8501,7.8472,7.8477,7.8477,0
23/5/2018,7.8497,7.8511,7.8481,7.8497,7.8497,0
24/5/2018,7.84782,7.8489,7.8463,7.8478,7.8478,0
25/5/2018,7.84712,7.8485,7.8425,7.8475,7.8475,0
28/5/2018,7.8451,7.8463,7.84279,7.84435,7.84435,0
29/5/2018,7.845,7.84775,7.84455,7.84483,7.84483,0
30/5/2018,7.84547,7.8476,7.8438,7.8456,7.8456,0
31/5/2018,7.8467,7.8489,7.84155,7.84662,7.84662,0
1/6/2018,7.84597,7.8461,7.8439,7.8459,7.8459,0
4/6/2018,7.84522,7.8494,7.8449,7.8453,7.8453,0
5/6/2018,7.8458,7.8471,7.8457,7.846,7.846,0
6/6/2018,7.8472,7.8478,7.8457,7.84728,7.84728,0
7/6/2018,7.8471,7.8473,7.8436,7.847,7.847,0
8/6/2018,7.8461,7.8465,7.8442,7.8462,7.8462,0
11/6/2018,7.8462,7.847,7.8456,7.84591,7.84591,0
12/6/2018,7.8459,7.8476,7.8455,7.8461,7.8461,0
13/6/2018,7.84672,7.8487,7.846,7.8468,7.8468,0
14/6/2018,7.8476,7.84889,7.8464,7.8482,7.8482,0
15/6/2018,7.84904,7.8497,7.8478,7.8495,7.8495,0
18/6/2018,7.84907,7.8511,7.8484,7.8492,7.8492,0
19/6/2018,7.8493,7.8499,7.8483,7.84933,7.84933,0
20/6/2018,7.8492,7.8498,7.8459,7.8495,7.8495,0
21/6/2018,7.84542,7.84635,7.8432,7.846,7.846,0
22/6/2018,7.8453,7.84653,7.8436,7.84543,7.84543,0
25/6/2018,7.8463,7.84776,7.8443,7.8462,7.8462,0
26/6/2018,7.8465,7.84922,7.8463,7.8467,7.8467,0
27/6/2018,7.8488,7.8498,7.84622,7.8489,7.8489,0
28/6/2018,7.84799,7.8487,7.84664,7.8479,7.8479,0
29/6/2018,7.848,7.8487,7.8447,7.8482,7.8482,0
2/7/2018,7.84695,7.848,7.8438,7.847,7.847,0
3/7/2018,7.8445,7.8466,7.8434,7.8446,7.8446,0
4/7/2018,7.8446,7.8454,7.8418,7.8447,7.8447,0
5/7/2018,7.8429,7.8485,7.8429,7.84291,7.84291,0
6/7/2018,7.84693,7.8488,7.8469,7.84716,7.84716,0
9/7/2018,7.8479,7.8487,7.8472,7.848,7.848,0
10/7/2018,7.84791,7.84902,7.8472,7.84801,7.84801,0
11/7/2018,7.8483,7.8492,7.8477,7.8484,7.8484,0
12/7/2018,7.8484,7.849,7.8477,7.8484,7.8484,0
13/7/2018,7.8485,7.8499,7.8473,7.84866,7.84866,0
16/7/2018,7.8485,7.8493,7.8478,7.8483,7.8483,0
17/7/2018,7.84839,7.8494,7.8476,7.84861,7.84861,0
18/7/2018,7.84855,7.8501,7.8483,7.8486,7.8486,0
19/7/2018,7.8486,7.8496,7.8479,7.84898,7.84898,0
20/7/2018,7.8493,7.8494,7.8475,7.8493,7.8493,0
23/7/2018,7.8492,7.8494,7.8471,7.849,7.849,0
24/7/2018,7.848,7.8485,7.8445,7.8481,7.8481,0
25/7/2018,7.8459,7.8464,7.8447,7.8461,7.8461,0
26/7/2018,7.8451,7.8483,7.8443,7.8452,7.8452,0
27/7/2018,7.8476,7.8492,7.84726,7.8475,7.8475,0
30/7/2018,7.8477,7.8488,7.8476,7.84786,7.84786,0
31/7/2018,7.84793,7.8491,7.84647,7.84794,7.84794,0
1/8/2018,7.8486,7.8501,7.8478,7.8488,7.8488,0
2/8/2018,7.8483,7.8496,7.8482,7.848,7.848,0
3/8/2018,7.84945,7.8496,7.8483,7.84944,7.84944,0
6/8/2018,7.8489,7.8493,7.8475,7.8488,7.8488,0
7/8/2018,7.849,7.8497,7.848,7.8489,7.8489,0
8/8/2018,7.8494,7.8498,7.8485,7.8495,7.8495,0
9/8/2018,7.8489,7.8513,7.8482,7.8491,7.8491,0
10/8/2018,7.8494,7.85,7.8488,7.84967,7.84967,0
13/8/2018,7.84925,7.8499,7.8488,7.8493,7.8493,0
14/8/2018,7.8497,7.8505,7.8489,7.8496,7.8496,0
15/8/2018,7.8499,7.8501,7.849,7.8498,7.8498,0
16/8/2018,7.8493,7.8498,7.8485,7.84937,7.84937,0
17/8/2018,7.8495,7.8499,7.8485,7.84947,7.84947,0
20/8/2018,7.8494,7.8499,7.8486,7.8494,7.8494,0
21/8/2018,7.8494,7.8498,7.8487,7.8494,7.8494,0
22/8/2018,7.8492,7.8506,7.8487,7.8493,7.8493,0
23/8/2018,7.8492,7.8507,7.8492,7.8493,7.8493,0
24/8/2018,7.849,7.8521,7.8488,7.8497,7.8497,0
27/8/2018,7.8497,7.8555,7.8495,7.8497,7.8497,0
28/8/2018,7.8497,7.8513,7.849,7.84956,7.84956,0
29/8/2018,7.8499,7.8532,7.848,7.8504,7.8504,0
30/8/2018,7.8483,7.8498,7.8476,7.8483,7.8483,0
31/8/2018,7.849,7.8493,7.8471,7.8491,7.8491,0
3/9/2018,7.8489,7.8499,7.84848,7.8489,7.8489,0
4/9/2018,7.8494,7.8498,7.8475,7.8494,7.8494,0
5/9/2018,7.849,7.8502,7.8479,7.8496,7.8496,0
6/9/2018,7.8485,7.8499,7.8484,7.84844,7.84844,0
7/9/2018,7.8491,7.8511,7.84863,7.8493,7.8493,0
10/9/2018,7.8495,7.852,7.8488,7.8496,7.8496,0
11/9/2018,7.8495,7.8499,7.8485,7.8495,7.8495,0
12/9/2018,7.84899,7.8498,7.84793,7.8503,7.8503,0
13/9/2018,7.84827,7.8491,7.8473,7.8483,7.8483,0
14/9/2018,7.84786,7.8489,7.8458,7.8479,7.8479,0
17/9/2018,7.84692,7.8496,7.84315,7.84657,7.84657,0
18/9/2018,7.8449,7.8464,7.8427,7.845,7.845,0
19/9/2018,7.8438,7.8469,7.8429,7.8436,7.8436,0
20/9/2018,7.8452,7.8456,7.8419,7.8456,7.8456,0
21/9/2018,7.8427,7.8432,7.79342,7.84215,7.84215,0
